dongle_id,route_id,clip_id,car_model,event_t,has_radar,n_lead_samples_pre,n_lead_samples_post,vEgo_at_to,thw_min_pre,thw_p5_pre,thw_median_pre,ttc_min_pre,ttc_p5_pre,ttc_median_pre,n_closing_pre,dRel_at_to,vRel_at_to,vLead_at_to,dRel_min_pre,dRel_mean_pre,vRel_min_pre,lead_rate_pre,dRel_min_post,vRel_min_post,speed_regime,lead_present_pre
ad9840558640c31d,00000000--c2b106d31c,1,ACURA_MDX_3G_MMR,421.43756790205316,True,12,20,1.6982626914978027,3.2543182011185876,3.2702980365319534,3.707380087136918,,,,0,8.976093292236328,1.15771484375,2.885775089263916,5.505390644073486,7.325051943461101,-0.06024169921875,1.0,4.239765644073486,0.20928955078125,Low (<60 km/h),True
3f8ae015ce70365f,000000fe--b691f954c2,3,ACURA_INTEGRA,652.4598604272862,True,0,0,17.852245330810547,,,,,,,0,,,,,,,0.0,,,Medium,False
3f8ae015ce70365f,000000fe--b691f954c2,2,ACURA_INTEGRA,541.6754697331818,True,0,0,17.2534122467041,,,,,,,0,,,,,,,0.0,,,Medium,False
3f8ae015ce70365f,00000006--c23d7d1cc6,2,ACURA_INTEGRA,142.83842593299195,True,7,0,15.929473876953123,1.7520507549622908,1.7608862750426595,1.8840392084133348,5.8229098479317205,5.845684046781802,6.373420154630333,7,29.341815948486328,-4.14288330078125,11.438740730285645,27.466815948486328,29.669940948486328,-4.9813232421875,0.11666666666666667,,,Low (<60 km/h),True
3f8ae015ce70365f,000000fe--b691f954c2,0,ACURA_INTEGRA,323.15531042615356,True,7,24,14.666980743408203,7.683230477279655,7.70733250862711,7.852998267104565,9.009340067211664,9.013691958732078,9.219895263251917,7,113.92037200927734,-12.624369621276855,2.049811363220215,113.42247772216795,115.94361441476005,-13.053706169128418,0.11666666666666667,93.66525268554688,-13.266010284423828,Low (<60 km/h),True
3f8ae015ce70365f,000000fe--b691f954c2,4,ACURA_INTEGRA,737.1591446152756,True,5,0,17.53661346435547,6.406152373753295,6.439448207220431,6.880716134890501,15.0,15.0,15.0,5,116.0049057006836,-0.2590675354003906,17.391244888305664,112.3093032836914,119.30575866699219,-1.2564144134521484,0.08333333333333333,,,Medium,True
ad9840558640c31d,00000001--a13f11beb2,0,ACURA_MDX_3G_MMR,58.94605424502862,True,0,0,4.39711856842041,,,,,,,0,,,,,,,0.0,,,Low (<60 km/h),False
ad9840558640c31d,00000000--c2b106d31c,3,ACURA_MDX_3G_MMR,531.136711612478,True,12,20,1.619964361190796,1.3055168995926274,1.3689172787285386,1.8514077097841841,2.566274487471526,2.6823003474541705,3.245934027854332,12,3.9780468940734863,-0.61590576171875,1.011447787284851,3.9780468940734863,5.95981764793396,-3.34930419921875,1.0,3.5327343940734863,-1.04217529296875,Low (<60 km/h),True
3f8ae015ce70365f,000000fe--b691f954c2,1,ACURA_INTEGRA,493.4833478796678,True,0,0,17.717823028564453,,,,,,,0,,,,,,,0.0,,,Medium,False
ad9840558640c31d,00000001--a13f11beb2,3,ACURA_MDX_3G_MMR,411.19917515112223,True,12,20,6.377080917358398,0.5994666117494732,0.6690738483574639,0.9110608879998048,15.0,,15.0,2,6.614765644073486,-0.18914794921875,6.250142574310303,5.810078144073486,6.872252623240153,-0.18914794921875,1.0,6.001484394073486,-1.18426513671875,Low (<60 km/h),True
3f8ae015ce70365f,00000220--6f00ebfb89,0,ACURA_INTEGRA,298.0855670708601,True,34,100,15.682503700256348,3.9105241713817023,3.9826719232120253,4.5072333596578975,5.704437215082624,5.745746595798783,6.803047087203849,34,66.73388671875,-11.535321235656738,4.216092109680176,64.9332046508789,73.518170300652,-12.812116622924805,0.5666666666666667,16.78691291809082,-13.388513565063477,Low (<60 km/h),True
